Torrey Craig,1
Zach Collins,1
Kyle Anderson,4
Gary Clark,1
Meyers Leonard,1
Johnathan Williams,1
Mikal Bridges,1
Josh Jackson,2
Maurice Harkless,1
Harry Giles,2
Royce O'Neale,1
Dante Cunningham,1
Ryan Anderson,3
Dragan Bender,1
Jahlil Okafor,2
Richaun Holmes,1
Donte Grantham,1
Jonas Jerebko,0
Caleb Swanigan,1
JaMychal Green,1
Kevon Looney,0
Tyson Chandler,0
Wenyen Gabriel,1
Tony Bradley,2
Paul Millsap,0
Ben Moore,1
Juan Hernangomez,0
Darius Miller,1
Johnathan Motley,1
Alfonzo McKinnie,0
Nene,0
Patrick Patterson,0
Abdel Nader,0
Derrick Favors,0
James Ennis,0
Damian Jones,0
Moritz Wagner,0
Marcus Derrickson,0
Marcin Gortat,0
Omri Casspi,0
Gorgui Dieng,0
Trey Lyles,0
Michael Porter Jr.,0
Joakim Noah,0
Jake Layman,0
Justin Jackson,0
Luol Deng,0
Vince Edwards,0
Marquese Chriss,0
Anthony Tolliver,0
Ekpe Udoh,0
Isaiah Hartenstein,0
Salah Mejri,0
Thabo Sefolosha,0
Zach Randolph,0
Keita Bates-Diop,0
Ray Spalding,0
Angel Delgado,0
Drew Eubanks,0
Mike Scott,0
James Nunnally,0
Thomas Welsh,0
Luc Mbah a Moute,0
Chandler Parsons,0
George King,0
Georges Niang,0
Jarred Vanderbilt,0
Cheick Diallo,0
Tyler Lydon,0
Chimezie Metu,0
Troy Williams,0
Skal Labissiere,0
Quincy Pondexter,0
Tyler Cavanaugh,0
Wesley Johnson,0
Ivan Rabb,0
Solomon Hill,0
Jarnell Stokes,0
Eric Moreland,0
Giannis Antetokounmpo,269
Kawhi Leonard,189
Joel Embiid,186
Jayson Tatum,19
Pascal Siakam,16
Nikola Vucevic,17
Jimmy Butler,51
Blake Griffin,50
Vince Carter,11
Andre Drummond,21
Khris Middleton,18
Al Horford,7
Brook Lopez,11
Serge Ibaka,5
Gordon Hayward,4
Domantas Sabonis,11
Bojan Bogdanovic,11
Marcus Morris,5
Jarrett Allen,14
Kevin Love,3
Aaron Gordon,10
Myles Turner,11
Lauri Markkanen,4
Mohamed Bamba,6
Tristan Thompson,8
John Collins,4
Bam Adebayo,8
OG Anunoby,3
Hassan Whiteside,1
Jonas Valanciunas,1
Cedi Osman,1
Ersan Ilyasova,2
Thaddeus Young,7
Trevor Ariza,8
Aron Baynes,2
Justise Winslow,2
Enes Kanter,1
Wendell Carter Jr.,5
Kevin Knox,2
Thon Maker,1
Zaza Pachulia,2
Nicolas Batum,3
Wilson Chandler,9
Rodions Kurucs,3
Miles Bridges,3
Joe Harris,1
Jabari Parker,2
Willy Hernangomez,1
Thomas Bryant,4
Udonis Haslem,1
Jonah Bolden,2
Rondae Hollis-Jefferson,4
Cristiano Felicio,1
Chris Boucher,1
Jeff Green,3
Ed Davis,2
Robin Lopez,5
Kelly Olynyk,1
James Johnson,1
Mario Hezonja,1
Channing Frye,1
Mike Muscala,2
Bismack Biyombo,3
Ike Anigbogu,2
Bobby Portis,2
Marvin Williams,1
Doug McDermott,1
Jonathon Simmons,2
Jared Dudley,1
Otto Porter,1
Dewayne Dedmon,1
Alex Len,1
Sam Dekker,2
Rodney McGruder,1
Noah Vonleh,1
Amir Johnson,1
DeAndre' Bembry,1
Taurean Prince,1
Chandler Hutchison,2
Markieff Morris,1
Kyle O'Quinn,2
Mitchell Robinson,1
Kristaps Porzingis,0
Troy Brown Jr.,1
Dwight Howard,0
Larry Nance Jr.,0
Amile Jefferson,2
Norman Powell,0
Khem Birch,1
Lance Thomas,1
Daniel Theis,0
Wesley Iwundu,1
Robert Williams,0
D.J. Wilson,0
Derrick Jones Jr.,0
C.J. Miles,0
Greg Monroe,0
Ante Zizic,0
Semi Ojeleye,0
Frank Kaminsky,0
Guerschon Yabusele,0
Michael Kidd-Gilchrist,0
Cody Zeller,0
Kenneth Faried,0
DeMarre Carroll,0
Jonathan Isaac,0
Christian Wood,0
Stanley Johnson,0
Jason Smith,0
Henry Ellenson,0
Timofey Mozgov,0
Justin Holiday,0
Duncan Robinson,0
T.J. Leaf,0
Treveon Graham,0
Luke Kornet,0
Jaron Blossomgame,0
Alex Poythress,0
Omari Spellman,0
Justin Patton,0
Jon Leuer,0
Alize Johnson,0
Miles Plumlee,0
Jalen Jones,0
John Henson,0
Ian Mahinmi,0
Isaiah Hicks,0
Devin Robinson,0
Yante Maten,0
Jarell Martin,0
